"Four-Year Graduation Rates, Trend"
"All Districts, Free/Reduced Price Meal Eligibility"

"East Lyme School District","Not Eligible For Lunch",2.2,2.6,"*","*","*","*","*",4.9,4.9,"*"
"East Windsor School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Eligible For Free Lunch","*","*","*",17.6,"*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Not Eligible For Lunch",19.5,12.3,15.4,"*","*","*","*","*","*","*"
"Ellington School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","Not Eligible For Lunch","*",3.8,"*","*","*","*",3.8,3.9,"*","*"
"Elm City College Preparatory School District","Eligible For Free Lunch","N/A","*","*","*","*","N/A","*","*","*","*"
"Elm City College Preparatory School District","Eligible For Reduced Lunch","N/A","*","*","*","*","N/A","*","*","*","*"
"Elm City College Preparatory School District","Not Eligible For Lunch","N/A","*","*","*","*","N/A","*","*","*","*"
"Enfield School District","Eligible For Free Lunch","*",22.7,25.3,21.0,19.6,"*","*","*",9.0,"*"
"Enfield School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","Not Eligible For Lunch",6.3,"*","*","*","*",7.9,3.6,3.2,"*",3.2
"Explorations District","Eligible For Free Lunch","*",70.0,"*","*","*","*","*","*","*","*"
"Explorations District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Explorations District","Not Eligible For Lunch",27.3,"*",28.6,"*","*","*","*","*","*","*"
"Fairfield School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","Not Eligible For Lunch",2.4,1.5,1.2,1.8,1.7,3.4,2.1,4.2,2.6,2.8
"Farmington School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*",15.6
"Farmington School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","Not Eligible For Lunch",2.6,"*","*","*","*","*",3.7,2.0,3.2,"*"
"Glastonbury School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","Not Eligible For Lunch",1.1,1.3,"*","*","*",1.9,1.7,1.5,2.3,1.3
"Granby School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Granby School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Granby School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*",3.2,"*"
"Greenwich School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*",11.7,15.9
"Greenwich School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","Not Eligible For Lunch",1.2,3.3,"*","*","*",3.7,3.1,2.5,"*","*"
"Griswold School District","Eligible For Free Lunch","*",20.0,17.5,14.3,17.8,"*","*","*",12.5,"*"
"Griswold School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","Not Eligible For Lunch",8.5,"*","*","*","*",6.1,"*","*","*","*"
"Groton School District","Eligible For Free Lunch",30.0,22.3,"*",17.1,14.0,8.6,"*","*",6.7,"*"
"Groton School District","Eligible For Reduced Lunch",32.4,"*","*",17.8,"*","*","*","*","*","*"
"Groton School District","Not Eligible For Lunch",9.5,"*",8.5,6.6,"*","*",3.4,4.3,"*","*"
"Guilford School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","Not Eligible For Lunch",2.7,"*",4.2,"*","*","*","*",2.3,4.1,2.6
"Hamden School District","Eligible For Free Lunch","*",17.0,13.5,7.8,13.2,"*",7.9,12.7,16.3,7.7
"Hamden School District","Eligible For Reduced Lunch","*","*","*","*","*","*",15.5,13.8,"*","*"
"Hamden School District","Not Eligible For Lunch",6.1,"*","*","*","*",5.0,5.0,7.0,"*","*"
"Hartford School District","Eligible For Free Lunch",27.3,20.6,25.6,17.5,21.4,12.2,19.2,8.0,13.8,13.9
"Hartford School District","Eligible For Reduced Lunch",20.0,"*","*","*","*","*",9.7,"*",8.3,"*"
"Hartford School District","Not Eligible For Lunch",9.7,"*","*","*","*","*",5.4,"*",6.2,"*"
"Killingly School District","Eligible For Free Lunch","*",30.2,19.7,20.6,26.0,"*",12.7,"*","*",22.1
"Killingly School District","Eligible For Reduced Lunch","*","*",17.6,"*","*","*","*","*","*","*"
"Killingly School District","Not Eligible For Lunch",15.7,"*",8.8,"*","*",5.0,"*",11.5,8.0,"*"
"Learn","Eligible For Free Lunch","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Learn","Eligible For Reduced Lunch","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Learn","Not Eligible For Lunch","N/A","N/A","*","*",7.6,"N/A","N/A","*","*","*"
"Lebanon School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","Not Eligible For Lunch",4.3,7.8,"*","*","*","*","*","*","*","*"
"Ledyard School District","Eligible For Free Lunch","*","*",17.1,"*","*","*","*","*","*","*"
"Ledyard School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","Not Eligible For Lunch",5.5,3.8,"*","*","*",3.0,"*",3.4,4.8,6.5
"Lisbon School District","Eligible For Free Lunch","*","*","*","*","N/A","*","*","*","*","N/A"
"Lisbon School District","Eligible For Reduced Lunch","N/A","N/A","*","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Lisbon School District","Not Eligible For Lunch","*","*","*","*","N/A","*","*","*","*","N/A"
"Litchfield School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*","*","*"
"Madison School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Madison School District","Eligible For Reduced Lunch","N/A","*","*","*","*","N/A","*","*","*","*"
"Madison School District","Not Eligible For Lunch","*","*","*","*","*","*",2.5,"*",2.0,"*"
"Manchester School District","Eligible For Free Lunch",30.8,25.9,23.5,17.4,20.8,"*",13.2,14.8,10.3,8.8
"Manchester School District","Eligible For Reduced Lunch",27.0,16.2,15.8,"*","*","*",8.1,14.0,"*","*"
"Manchester School District","Not Eligible For Lunch",10.4,9.5,7.1,"*","*",9.2,6.9,5.8,"*","*"
"Meriden School District","Eligible For Free Lunch",30.2,30.3,27.8,22.9,24.9,10.2,10.6,11.3,8.9,8.2
"Meriden School District","Eligible For Reduced Lunch","*",17.2,19.4,7.8,8.1,"*","*",9.2,7.8,8.1
"Meriden School District","Not Eligible For Lunch","*",10.0,9.3,6.9,6.7,"*","*",6.1,6.9,6.7
"Middletown School District","Eligible For Free Lunch",27.6,21.0,19.7,14.1,8.0,18.4,12.9,10.6,15.6,12.0
"Middletown School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*","*","*"
"Milford School District","Eligible For Free Lunch","*",12.2,11.0,10.9,"*","*",18.9,31.9,"*",15.2
"Milford School District","Eligible For Reduced Lunch","*",12.3,"*","*","*","*",12.3,"*","*","*"
"Milford School District","Not Eligible For Lunch",3.1,2.2,"*","*",2.2,6.0,6.0,"*",3.2,"*"
"Monroe School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","Not Eligible For Lunch","*","*","*","*","*",2.5,"*","*",3.1,"*"
"Montville School District","Eligible For Free Lunch","*",26.2,17.4,18.0,"*","*","*","*","*","*"
"Montville School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Montville School District","Not Eligible For Lunch",10.2,"*","*","*","*",4.2,"*",4.9,"*","*"
"Naugatuck School District","Eligible For Free Lunch","*",22.2,21.6,17.6,13.9,"*",8.3,10.8,"*",6.0
"Naugatuck School District","Eligible For Reduced Lunch","*","*","*",12.8,"*","*","*",15.2,"*","*"
"Naugatuck School District","Not Eligible For Lunch",8.4,"*","*",6.0,"*",4.4,"*",8.4,6.6,"*"
"New Britain School District","Eligible For Free Lunch",35.7,31.9,30.7,22.1,24.3,19.3,17.5,15.1,20.0,11.7
"New Britain School District","Eligible For Reduced Lunch",19.4,16.5,17.8,8.3,13.0,22.2,13.2,8.9,14.3,8.7
"New Britain School District","Not Eligible For Lunch",22.0,14.1,11.8,14.0,6.2,18.0,4.5,13.4,13.3,8.2
"New Canaan School District","Eligible For Free Lunch","N/A","N/A","*","N/A","*","N/A","N/A","*","N/A","*"
"New Canaan School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","Not Eligible For Lunch",3.0,"*","*","*","*",4.3,"*","*","*","*"
"New Haven School District","Eligible For Free Lunch",28.5,23.7,23.8,18.4,18.5,12.4,8.8,8.1,9.3,9.3
"New Haven School District","Eligible For Reduced Lunch",12.2,11.0,10.4,9.5,3.9,8.1,5.0,6.2,4.1,7.9
"New Haven School District","Not Eligible For Lunch",19.8,17.5,17.1,14.9,18.0,8.3,10.5,8.1,5.4,2.5
"New London School District","Eligible For Free Lunch",21.3,21.8,24.3,20.9,17.5,24.8,14.7,10.1,7.9,7.9
"New London School District","Eligible For Reduced Lunch","*","*","*","*","*",20.7,"*","*","*","*"
"New London School District","Not Eligible For Lunch","*","*","*","*","*",7.6,"*","*","*","*"
"New Milford School District","Eligible For Free Lunch","*","*","*",23.5,"*","*","*","*","*","*"
"New Milford School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"New Milford School District","Not Eligible For Lunch",7.4,5.1,7.6,"*",4.1,3.6,2.7,3.7,3.5,2.7
"Newington School District","Eligible For Free Lunch","*","*","*","*",11.3,"*","*","*","*","*"
"Newington School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Newington School District","Not Eligible For Lunch",5.2,4.1,4.2,"*","*",8.4,4.1,3.9,4.3,2.4
"Newtown School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","Not Eligible For Lunch",3.9,2.9,"*","*","*",1.8,1.8,5.0,1.8,3.2
"North Branford School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","Not Eligible For Lunch","*",4.2,"*",5.1,"*","*","*","*","*","*"
"North Haven School District","Eligible For Free Lunch","*",21.4,21.2,"*","*","*","*","*","*","*"
"North Haven School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","Not Eligible For Lunch",7.5,"*","*",3.5,2.5,4.5,3.6,3.7,4.2,2.5
"North Stonington School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","Eligible For Free Lunch","*",16.4,17.8,9.8,11.7,"*",7.8,8.1,16.6,4.2
"Norwalk School District","Eligible For Reduced Lunch","*",14.9,10.5,"*",9.9,"*","*","*","*","*"
"Norwalk School District","Not Eligible For Lunch",7.7,7.2,6.4,"*",3.7,4.9,"*","*","*","*"
"Norwich Free Academy District","Eligible For Free Lunch","*","*",20.0,20.2,20.6,"*","*","*","*","*"
"Norwich Free Academy District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","Not Eligible For Lunch",12.0,8.7,"*","*","*",3.6,1.2,7.3,2.4,"*"
"Norwich School District","Eligible For Free Lunch",46.2,68.6,"N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Norwich School District","Eligible For Reduced Lunch","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Norwich School District","Not Eligible For Lunch","*","*","N/A","N/A","N/A","*",37.0,"N/A","N/A","N/A"
"Old Saybrook School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","Not Eligible For Lunch","*",4.6,"*","*","*","*","*","*","*","*"
"Plainfield School District","Eligible For Free Lunch","*",16.3,13.5,16.1,20.3,"*","*","*",9.7,10.1
"Plainfield School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","Not Eligible For Lunch",6.0,"*","*","*","*",4.3,6.1,7.1,"*","*"
"Plainville School District","Eligible For Free Lunch","*","*","*",15.4,19.6,"*","*","*","*","*"
"Plainville School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","Not Eligible For Lunch",6.8,"*",4.2,"*","*",3.4,"*",4.2,5.5,"*"
"Plymouth School District","Eligible For Free Lunch","*",20.7,"*","*","*","*","*","*","*",17.6
"Plymouth School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","Not Eligible For Lunch","*","*",6.7,"*","*","*",8.4,"*",6.0,"*"
"Portland School District","Eligible For Free Lunch","*","*",41.2,"*","*","*","*","*","*","*"
"Portland School District","Eligible For Reduced Lunch","N/A","*","*","*","*","N/A","*","*","*","*"
"Portland School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","Eligible For Free Lunch","*","*","*","*","*","*","*",20.5,"*","*"
"Putnam School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","Not Eligible For Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","Not Eligible For Lunch",9.9,"*","*","*","*","*","*","*","*","*"
"Regional School District 04","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","Not Eligible For Lunch",6.4,4.2,"*","*","*","*","*","*","*","*"
"Regional School District 05","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","Not Eligible For Lunch",3.3,2.2,1.8,"*",1.8,3.0,"*",1.8,2.8,1.5
"Regional School District 06","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","Not Eligible For Lunch",10.8,"*","*","*","*","*","*","*","*","*"
"Regional School District 07","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","Not Eligible For Lunch","*","*","*","*","*",4.7,"*","*",3.3,"*"
"Regional School District 08","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","Not Eligible For Lunch",6.3,4.0,"*","*",2.5,7.4,4.0,4.3,5.0,3.8
"Regional School District 09","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","Eligible For Reduced Lunch","N/A","*","*","*","*","N/A","*","*","*","*"
"Regional School District 09","Not Eligible For Lunch","*","*","*","*","*","*","*",4.3,2.9,2.9
"Regional School District 10","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","Eligible For Reduced Lunch","N/A","*","*","*","*","N/A","*","*","*","*"
"Regional School District 10","Not Eligible For Lunch","*","*","*","*",3.4,"*","*",4.0,"*","*"
"Regional School District 11","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","Not Eligible For Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","Not Eligible For Lunch",12.2,12.7,"*","*","*","*","*","*","*","*"
"Regional School District 13","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","Eligible For Reduced Lunch","N/A","*","*","*","*","N/A","*","*","*","*"
"Regional School District 13","Not Eligible For Lunch","*","*","*","*","*","*","*",4.0,5.6,8.1
"Regional School District 14","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","Not Eligible For Lunch","*","*","*","*","*",3.5,"*",3.9,"*","*"
"Regional School District 15","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","Not Eligible For Lunch",3.2,2.6,"*","*",2.2,3.5,2.9,3.6,2.3,"*"
"Regional School District 16","Eligible For Free Lunch","*","*",26.9,"*","*","*","*","*","*","*"
